Company,Date,mean,pos,neg,neu
MICROSOFT,2017-11-01,0.083144,14.0,5.0,31.0
MICROSOFT,2017-12-01,-0.013485714285714281,8.0,10.0,31.0
MICROSOFT,2018-01-01,-0.036076,6.0,10.0,34.0
MICROSOFT,2018-02-01,0.03171428571428571,13.0,9.0,27.0
MICROSOFT,2018-03-01,0.04681874999999999,15.0,9.0,24.0
MICROSOFT,2018-04-01,0.08153673469387755,14.0,7.0,28.0
MICROSOFT,2018-05-01,0.1380837837837838,13.0,2.0,22.0
MICROSOFT,2018-06-01,0.053933999999999996,12.0,6.0,32.0
MICROSOFT,2018-07-01,0.12389375000000002,13.0,3.0,32.0
MICROSOFT,2018-08-01,0.046281249999999996,12.0,6.0,30.0
MICROSOFT,2018-09-01,0.07357916666666668,13.0,4.0,31.0
MICROSOFT,2018-10-01,0.01524375,10.0,8.0,30.0
MICROSOFT,2018-11-01,0.13258200000000003,18.0,5.0,27.0
MICROSOFT,2018-12-01,0.03273,9.0,7.0,34.0
MICROSOFT,2019-01-01,0.17724400000000004,21.0,3.0,26.0
MICROSOFT,2019-02-01,0.07574599999999998,10.0,3.0,37.0
MICROSOFT,2019-03-01,0.06688775510204083,12.0,4.0,33.0
MICROSOFT,2019-04-01,-0.027228000000000002,7.0,9.0,34.0
MICROSOFT,2019-05-01,0.06992599999999999,17.0,8.0,25.0
MICROSOFT,2019-06-01,-0.0020520000000000004,11.0,9.0,30.0
MICROSOFT,2019-07-01,0.10908636363636365,17.0,5.0,22.0
MICROSOFT,2019-08-01,0.04715,11.0,7.0,32.0
MICROSOFT,2019-09-01,0.0629872340425532,12.0,7.0,28.0
MICROSOFT,2019-10-01,0.09878400000000001,15.0,7.0,28.0
MICROSOFT,2019-11-01,0.11917755102040821,16.0,5.0,28.0
MICROSOFT,2019-12-01,0.07887551020408162,16.0,7.0,26.0
MICROSOFT,2020-01-01,-0.03914999999999999,7.0,11.0,30.0
MICROSOFT,2020-02-01,-0.04912500000000001,6.0,10.0,32.0
MICROSOFT,2020-03-01,-0.0027040816326530624,6.0,6.0,37.0
MICROSOFT,2020-04-01,0.10445833333333333,16.0,5.0,27.0
MICROSOFT,2020-05-01,0.07950652173913043,13.0,6.0,27.0
MICROSOFT,2020-06-01,0.045020833333333336,11.0,9.0,28.0
MICROSOFT,2020-07-01,0.06276739130434783,9.0,6.0,31.0
MICROSOFT,2020-08-01,0.011700000000000002,8.0,5.0,36.0
MICROSOFT,2020-09-01,0.053408333333333335,9.0,3.0,36.0
NIKE,2017-09-01,0.031528888888888884,7.0,4.0,34.0
NIKE,2017-10-01,0.05799361702127661,12.0,8.0,27.0
NIKE,2017-11-01,0.14169565217391303,16.0,4.0,26.0
NIKE,2017-12-01,0.05449183673469387,10.0,5.0,34.0
NIKE,2018-01-01,0.10895102040816328,14.0,3.0,32.0
NIKE,2018-02-01,0.11574374999999999,11.0,3.0,34.0
NIKE,2018-03-01,0.07393555555555556,8.0,2.0,35.0
NIKE,2018-04-01,0.09142826086956522,10.0,1.0,35.0
NIKE,2018-05-01,-0.02335869565217392,10.0,9.0,27.0
NIKE,2018-06-01,0.04834375,10.0,7.0,31.0
NIKE,2018-07-01,0.09198125,14.0,5.0,29.0
NIKE,2018-08-01,0.035487755102040816,13.0,11.0,25.0
NIKE,2018-09-01,0.054497959183673464,15.0,8.0,26.0
NIKE,2018-10-01,0.04910204081632653,10.0,4.0,35.0
NIKE,2018-11-01,0.042439583333333336,7.0,5.0,36.0
NIKE,2018-12-01,0.0356142857142857,9.0,5.0,35.0
NIKE,2019-01-01,0.056171739130434786,9.0,5.0,32.0
NIKE,2019-02-01,0.02413265306122449,10.0,9.0,30.0
NIKE,2019-03-01,0.07964468085106384,12.0,7.0,28.0
NIKE,2019-04-01,0.049985714285714286,12.0,8.0,29.0
NIKE,2019-05-01,0.014028571428571425,9.0,9.0,31.0
NIKE,2019-06-01,0.08366734693877552,13.0,6.0,30.0
NIKE,2019-07-01,0.03191063829787234,9.0,6.0,32.0
NIKE,2019-08-01,0.07485599999999999,13.0,5.0,32.0
NIKE,2019-09-01,0.07955918367346938,14.0,8.0,27.0
NIKE,2019-10-01,-0.10307333333333334,6.0,18.0,21.0
