index,AMZN,WMT,NVDA,TSLA,PG,NKE,AAPL,JNJ,GOOGL,MSFT,PFE,BRK-A,FB,MRK,V
INVEST,0.0015336950619869508,0.0018701333214223945,0.0006410794519708451,0.0011364385945323771,9.193736147020609e-05,0.0034049486007209856,0.003881993989199604,0.0013772864320549716,0.00015409174417242987,0.0012080866916067137,0.0010929777688204315,0.0008239637171777308,0.003999200771883408,0.0009234884297370105,0.0019017846139432987
INDPRO,0.0015317404586688832,0.009639945480072756,0.006528837913011962,0.0011130924633167354,0.0023300518772690344,0.00575631458194843,0.006239608264170439,0.009786081463672727,0.014992512613417754,0.0040567558384180195,9.297427002368694e-05,0.0025944207943595105,0.0019317253681076774,0.002389882493831742,0.002469532183597524
NDMANEMP,0.0014479669776623818,0.0003548075261436317,0.00033065276438159775,7.168974855453346e-05,0.0007683042073434663,0.0010496373229889862,0.003648183012652159,0.0007908172349525736,0.0014207999136409647,0.0007621304343456863,0.00022007346982340988,1.3748171263987702e-05,0.0009334579496930405,0.0002178496292532141,0.0008246053298351839
UEMP27OV,0.0013967589366218804,0.08247859039037941,0.00546608038098793,0.006088082481338449,0.007489305640904312,0.012022206711297558,0.005325478198847307,0.017729041707068353,0.03341153237635909,0.00858191932443946,0.004469567330985961,0.06940662747452289,0.0017421323919244156,0.010185704279813957,0.005073913579945659
IPMAT,0.0013435346331359447,0.0022546492440761946,0.018244224366412563,0.0006529706586935813,0.004701563735402009,0.0013001689014639998,0.0014955137534159804,0.013344125104999851,0.002039909530337178,0.004365605924312172,0.00026107092344149343,0.001950398197895928,0.004399907833027167,0.005768056078170938,0.014768980735401293
CUSR0000SAS,0.0013206482336334138,0.002824295582975447,0.0006720846899079604,0.017833828481886017,0.00029919490823845045,0.0012148423373347956,0.001530055117085663,0.0002111418857285996,0.002785828754718424,0.0019037886087657386,0.0022754248048831253,0.007480090908781205,0.0001668665181944255,0.0006337491313584403,0.0014333678404557374
T5YFFM,0.0011778298731608388,0.04901183646407022,0.0028156463469108726,0.0007577548875368372,0.0053367188379321575,0.015790131311633142,0.00427208569879479,0.003070466314870292,0.003048802450255695,0.0008815505704079972,0.0035296229485122115,0.0018466011425058882,0.0016006405308393022,0.001098597962835436,0.00011014658826059097
USCONS,0.0011613661457315857,0.00014377594031459993,0.0020369551802131135,0.0005406460900454694,0.0033969890079498656,0.01420101503772153,0.0031421419330143574,0.007665897738890661,0.0015451234917217712,0.01109759412926293,0.00790839592371404,0.013298759708674005,0.00019447363450559815,7.468719456414908e-05,0.014489605496326169
DDURRG3M086SBEA,0.0011017657960552877,0.0018350555008599969,0.004099625214297963,0.012242043189976149,0.01267519512835127,0.009113635443476334,0.003075396698650467,0.004238574108838003,0.0018035988630768925,0.006756133926566783,0.00042456110375439066,0.002153250970195299,0.001943240269940671,0.0011028974880104435,0.00017273873323656784
USTRADE,0.0010097355308571968,0.006316037557659869,0.001254730159066033,0.00023143356630908339,0.0014165738897795072,0.0006359652898424109,0.0013842672867844072,0.0054451158525879485,0.002286333438028572,0.003065158046099906,0.0010359738793253891,0.009048085745083692,0.007040130250197355,0.0021154145991115845,0.0021509911618820994
TOTRESNS,0.0009375916867582061,0.0030143327743897934,0.0008854104529671713,0.00023399125012244138,0.0005467210689548566,0.00313395857789976,0.0008441599842134253,0.0007281815622105126,0.0003320378323044445,0.0023975600525942106,0.0028690984916794034,0.0012518223509821998,0.0025665902815855328,0.0013638269808780939,0.001331193606402562
PCEPI,0.0009122203749051851,0.0034104383836746546,0.00016493540841279003,0.007085650447264315,0.001485252627181587,0.001534593327525083,0.0013763519223699047,9.854570096073723e-05,0.0015254928751689168,0.0007192949761948334,0.00572161518692345,0.00028764398679385314,0.001576937984265842,0.00042953952164551524,0.00011651439104980653
AWHMAN,0.000903681210251981,2.5794840988567865e-05,0.0004383549549415316,0.017546261951417216,0.0007892046532719386,0.00203934549932343,0.0007381348203343424,0.004000755656258131,0.0007704546712268351,0.000295746963220712,0.007965880762157065,0.0010141046009911417,0.0018728376434096058,0.0027173235877865566,0.00012716708882708512
USWTRADE,0.0008788535901781139,0.00015629729174789427,0.0013368377380216594,0.002061217553022975,0.004203651833559975,0.0026370866649477777,0.0021112071130526774,0.003736300742342274,0.005395888412176617,0.00078811549975866,0.033252715229217536,0.00021500442242044604,0.04542171242491913,0.0011590738027478006,0.006418864182665213
IPCONGD,0.0007991802386493728,0.006039314301949673,0.00012725260924765572,0.0017160152350016709,0.003297048601570503,0.002002056975234074,0.005543961236376541,0.0031007915947919456,0.006061688761037385,0.005214546932416354,0.0010782393966417374,0.004034029589631652,0.005554099780062314,0.01659781410397411,0.005009320575074844
AWOTMAN,0.0007539983105459703,0.001150832321121776,0.0009753005638512944,0.0005928881343719561,0.005357385809614908,0.00046919522052914724,8.15252333930314e-05,0.0010477017242339918,0.0005959602191317151,0.00042734188754755257,0.004048354554414346,0.0005060630117158494,0.00016331874782421496,0.0024616076687852336,0.00015915257577715506
UNRATE,0.0006713798543700605,0.0001837361518925795,0.0020750095075692714,0.004807465975937581,9.600018383078001e-05,0.0033116570345901484,0.003777889227841209,0.0021349106226083996,0.0010843142094873572,0.0006935746858795809,0.005178698445891353,0.0005757574081205276,0.0015313680193347154,0.0003431176064456385,0.005600359563891798
M2SL,0.0006712157038217091,0.00143359069012991,0.000907289664224709,0.0032543899881747403,0.002136799457585835,0.0003127965622085828,0.0004528363552735552,7.006999127057334e-05,0.0009756260791464294,0.00015603900931303565,0.0002694468196921639,0.000646699920075994,0.0012077400974966391,0.0035900470592314508,0.0004092875830346384
CUSR0000SA0L2,0.0006663948467753654,0.002084997550726498,0.002383647848311616,0.016354283888582392,0.006348904991428566,0.013486746368676696,0.002049116559366038,0.0072211116174917215,0.0008902463168741313,0.0009431299207125046,0.004231792660369465,0.004828797517292766,0.001286839109759409,0.006294580554290095,0.0049896228549014855
NONREVSL,0.000649673757089579,0.0013678603826912162,0.0005395755844748484,0.0007468683932484392,0.0012479321995259314,0.002808419241756162,0.003937367838501675,0.0005020194259028163,0.00018877555925633741,0.0011880698094775674,0.00012984762753627795,0.00403377909698246,0.0013925958475691806,9.861493816385902e-05,0.0010414491362539834
CPIAUCSL,0.00046664931672562324,0.0029115495157892458,0.003560652426946352,0.0020474475429473828,0.00040163337153880215,7.235278535914426e-05,0.0005064317479864148,0.0008973019432700287,0.0006703683858802857,0.000875962524478397,0.009604901203371563,0.0026879603923499903,0.0020716303427968062,0.0007245906157393055,0.00018182652891694936
FEDFUNDS,0.0004067470296249642,0.002721949083106901,0.0004868549682220092,0.0008767845541600657,0.0006424733099355018,0.002049314625379359,0.004884071865157664,0.0017657975169130895,8.895009666549169e-05,0.00016274878047762336,0.005979796340946926,0.004579615804284372,0.008818496442657548,0.010009611251977184,0.0018037152208751045
CUSR0000SA0L5,0.00039052840906372887,0.0014523574520207952,0.0018178401255481075,0.002718589027849254,0.00025419408265890203,0.002296362216598966,0.00038191837355053336,0.005810760053747088,0.00020031079818120433,0.004646114264947318,6.2842394676840935e-06,0.00040130629540847094,0.0014870307224658127,0.0010916668168346592,0.000944095589142364
REALLN,0.0003813221794330915,0.0039357298923703736,0.0010494376883002615,0.007970651916738689,0.0017822219139426887,0.0006099892882138186,0.00021985839440235794,0.0013225076610559067,0.0029608934243209794,0.00010541771489761943,0.007381846485158537,0.003261108292692441,0.00037309962038849725,0.0005368205068237967,0.00031299144181532747
BUSLOANS,0.0003767558732498038,0.002666791594250605,0.002023915883031593,0.0013289569054216284,0.006110128755965922,0.0048667261053021785,0.010954302844113284,0.0020061762974398056,0.0008044207518553881,0.002888974854659152,0.0039143694754980255,0.0022527663198058595,0.0015017575011933538,0.0007350048381405179,0.0003599268483689756
CPIMEDSL,0.0003736181685740224,0.0007672463918623337,0.00035735066185806893,0.0010844129357832019,0.00014122585180889325,0.003452868389777765,0.0016067784202793143,0.0016555614893102367,0.0023482235310690026,0.0005297234455479968,0.00156046693987756,0.0003573387259642806,0.00019657995541782092,0.0002386970689277141,3.526657414154061e-05
PAYEMS,0.00034697390770382425,0.0002492365168716493,0.0005406943182352382,0.0008615416660044611,0.00020748316547503158,0.001102521598254033,0.00031650338826998267,0.0015246091464922612,0.0003714415508446439,0.0010087340511420024,0.002178344045300559,0.0003020774660266176,0.0017404621380463856,0.0004460189990534133,0.0006501692183936359
USGOOD,0.00033554118765968555,5.715273308972524e-05,0.00036536464005454254,0.0002071620661864358,0.001334024689764427,0.0002464095193088441,0.0011738371365749227,0.0004001043029968754,0.002594325689783625,0.0003018264902782576,0.0005418096948414113,0.0010426447298169867,0.00018450247990678018,0.00017622303473758174,4.2672503695441036e-05
T10YFFM,0.00023927346986752534,0.029459874501463715,0.001242098446684784,0.0006367319549315405,0.0007803507555944195,0.001283385207499834,0.005016285227881317,0.0038691668298711348,0.002719880880203685,0.0021536527332931083,0.006881507900619781,0.0018408694883832641,0.006394900085211027,0.01755907957293721,0.002458143039705093
RPI,0.00018375368221807054,0.002357316703607401,0.01244321636970539,0.012170506739270254,0.002343435925204922,0.003002558590696167,0.001265279545355841,0.006178210388683366,0.0008981465639720076,0.0016511972403177178,0.011553500412956696,0.0008319487812917265,0.004788341151359983,0.00018554846511050768,0.0007531318671371988
CES3000000008,0.0001252039614498701,0.0003336547691154136,0.003195351131712495,0.0003049625649743161,0.0011533386669038395,0.00032958591503825076,0.0010738056148472007,0.002226717966425935,0.0025500402412657512,0.0004391499755753805,0.003046116256876779,0.002692039189815779,0.0002536031224938875,0.0004932566727345651,0.0003469371563127393
MZMSL,0.00011177574363215633,0.0038703622779449765,0.0008304857398888508,0.0028485207995058793,0.00118147196235477,0.0008147599575193677,0.001707116608314985,0.0016840355319933562,0.0010390355064894877,0.0003943327098954715,0.0005041901891911991,0.0016944900157047508,0.0033387565423068353,0.0004500297179893318,0.0003893992286440474
